OPENBVE
#ACCELERATION
1.2,1.2,25,26,0.7
2.4,2.4,25,28,0.5
3.6,3.5,28,30,0.3
#PERFORMANCE
3.6            ; Deceleration
0.25           ; CoefficientOfStaticFriction
0              ; Reserved (not used)
0.0025         ; CoefficientOfRollingResistance
1              ; AerodynamicDragCoefficient
#DELAY
1.75           ; DelayPowerUp
0.6            ; DelayPowerDown
1.175          ; DelayBrakeUp
0.8            ; DelayBrakeDown
#MOVE
1200           ; JerkPowerUp
1200           ; JerkPowerDown
3000           ; JerkBrakeUp
3000           ; JerkBrakeDown
400            ; BrakeCylinderUp
400            ; BrakeCylinderDown
#BRAKE
1              ; BrakeType
1              ; BrakeControlSystem
3              ; BrakeControlSpeed
#PRESSURE
280            ; BrakeCylinderServiceMaximumPressure
400            ; BrakeCylinderEmergencyMaximumPressure
700            ; MainReservoirMinimumPressure
800            ; MainReservoirMaximumPressure
605            ; BrakePipeNormalPressure
#HANDLE
1              ; HandleType
3              ; PowerNotches
3              ; BrakeNotches
0              ; PowerNotchReduceSteps
#CAB
1050           ; X
2250           ; Y
-1000          ; Z
0              ; DriverCar
#CAR
48             ; MotorCarMass
6              ; NumberOfMotorCars
33             ; TrailerCarMass
2              ; NumberOfTrailerCars
25             ; LengthOfACar
1              ; FrontCarIsAMotorCar
3.2            ; WidthOfACar
3.91           ; HeightOfACar
0.8            ; CenterOfGravityHeight
5              ; ExposedFrontalArea
1.6            ; UnexposedFrontalArea
#DEVICE
-1             ; Ats
0              ; Atc
0              ; Eb
0              ; ConstSpeed
0              ; HoldBrake
0              ; ReAdhesionDevice
0              ; Reserved (not used)
0              ; PassAlarm
2              ; DoorOpenMode
2              ; DoorCloseMode
#MOTOR_P1
0,100.4255295,0
0,100.3980789,21.27659225
0,100.3706284,22.02945709
0,100.3431778,22.78232193
0,100.3157272,23.8297824859619
0,100.2882767,24.0425491333008
0,100.2608261,24.2553176879883
0,100.2333755,24.4680862426758
0,100.205925,24.6808547973633
0,100.1784744,24.72138023
0,100.1510239,24.74164391
0,100.1235733,24.76190758
0,100.0961227,24.78217125
0,100.0686722,24.80243492
0,100.0412216,24.82269859
0,100.0137711,24.6808528900146
0,99.9863205,24.0851058959961
0,99.95886993,23.4893589019775
0,99.93141937,22.893611907959
0,99.90396881,22.2978649139404
0,99.87651825,21.7021217346191
0,99.84906769,20.7801361083984
0,100,19.8581504821777
0,100,18.936164855957
0,100,18.0141792297363
0,100,17.0921936035156
0,100,16.1702079772949
0,100,15.2482223510742
0,100,14.3262367248535
0,100,13.4042510986328
0,100,12.4822654724121
0,100,11.5602798461914
0,100,10.6382961273193
0,100,10.0967102050781
0,100,9.55512428283691
0,100,9.0135383605957
0,100,8.47195243835449
0,100,7.21442699432373
0,100,7.15412950515747
0,100,7.09383201599121
0,100,7.03353452682495
0,100,6.97323703765869
0,100,6.91293954849243
0,100,6.85264205932617
0,100,6.79234457015991
0,100,6.73204708099365
0,100,6.67174959182739
0,100,6.61145210266113
0,100,6.55115461349487
0,100,6.49085712432861
0,100,6.43055963516235
0,100,6.37026214599609
0,100,6.30996465682983
0,100,6.24966716766357
0,100,6.18936967849731
0,100,6.12907218933105
0,100,6.06877470016479
0,100,6.00847721099854
0,100,5.94817972183228
0,100,5.88788223266602
0,100,5.82758474349976
0,100,5.7672872543335
0,100,5.70698976516724
0,100,5.64669227600098
0,100,5.58639478683472
0,100,5.52609729766846
0,100,5.4657998085022
